account length,number vmail messages,total day minutes,total day charge,total eve minutes,total eve charge,total night minutes,total night charge,total intl minutes,total intl charge,customer service calls,international plan,voice mail plan,churn
147,28,157.2574445630541,35.53496912424383,180.76219368718097,25.052865711356016,218.19806516105473,19.444497821798457,11.805301081668697,2.0514320753172846,0,yes,no,0
198,13,205.11650169443948,24.69082239934388,273.06246556500844,37.29996089206791,210.79722537432286,14.810609620391311,6.320040723350084,2.2414437117264527,8,no,no,0
97,41,235.59550668425481,28.496487356945874,257.7307321966697,24.758277816602238,153.81351548413122,21.336011155602378,9.302861079019673,1.7227261681695136,8,no,no,0
101,17,183.2184286538811,30.7249867818192,276.4675623754143,25.97182457644491,203.97548157576352,23.208397183308765,3.7925230570015334,4.627667669185105,3,no,no,0
182,18,150.3859187430476,24.427824542544215,237.77344081456852,30.19913173266661,197.19424159799735,19.754791096099826,12.32699680210216,2.7120985361777303,1,no,no,0
180,8,235.86952381910965,17.158137563341107,261.92389033239886,36.34765148803851,187.17053261023761,16.873411996937197,9.552769588322182,3.593442293900666,9,no,no,0
96,41,172.11685575809344,27.979530742941492,170.8091031717924,31.588444245978735,251.7979737354213,16.740034350513774,9.910582141117516,1.3752494835707068,4,no,no,0
105,16,153.37177949658084,24.782700811938653,199.265331246735,30.037795411347798,228.6768646029744,30.307215915999443,10.933173728905226,1.4747374027964615,1,no,no,0
146,32,242.72320300216415,36.694904531180455,266.59390811627765,28.967396729393364,149.7806349651273,16.268733081043578,14.119000958349071,2.2329539282889335,0,no,no,0
193,23,149.17056326513307,32.28944897802804,216.78766651159935,37.596750996150455,249.88180619231392,23.728066749258932,13.232034204791201,2.438695316363552,0,yes,yes,0
171,13,225.0201806447054,30.54418961106297,146.48339635361305,36.481091767506285,194.15754746149187,24.779349460672925,10.389454653521971,2.97240387322343,0,no,no,0
175,34,198.63048868739003,22.548513827315873,258.6679245591801,30.736135738889395,233.27619970429606,18.280143469628687,12.782740291883188,2.884119869141779,2,no,no,0
194,45,226.95912982042378,28.258912069650634,189.47416201226184,24.83847410059704,217.09874084769766,18.549495968002468,21.823934687357486,2.1577622170358537,8,no,no,0
171,41,152.5793947038111,34.494524425960456,183.5930054511416,26.84303989792849,182.24196195150245,28.078089186852647,7.227324489457334,3.3815826940073057,2,yes,no,0
152,9,180.240129686018,30.27817709420179,238.56122400476258,29.608519031298833,185.14722810804616,11.24770837089835,7.249812366714838,3.542576679621155,8,no,no,0
109,12,170.20211742948726,25.166906961939635,123.74840654119996,34.54240642491506,118.19568892519992,17.987824960978276,6.4553811377030765,1.651194976563902,2,yes,no,0
91,33,208.19379248288524,31.284429743402292,233.51594170203342,37.476984165526105,227.76521366376062,23.69770162150438,8.531369772989544,4.0804424661174545,0,no,no,0
140,4,177.3835857517287,34.18676863398218,174.78971381367535,29.788932742092815,249.56013269637302,24.289620911554408,-5.049846578490897,2.991593413362834,9,no,no,0
113,49,151.8434963204856,28.59058069252794,173.56333530024554,33.04637613849296,185.94269600630258,12.51397319476804,11.083538045541495,3.4529958032818175,3,no,yes,0
94,1,135.43065080123435,22.340894347909646,229.9036742143022,29.160874836762613,304.63694701252575,14.983790875799647,2.8041834282578098,3.0319076427570493,7,no,yes,1
184,3,223.9639273598944,22.940838816507927,220.0951181076727,32.07456900636259,168.98609864620863,15.042242454392518,9.66082706934355,2.4272730956800417,1,no,no,1
176,28,151.40258204228104,23.866404380586303,243.29574259817912,29.571532959512734,213.8197268792197,19.23451186286695,22.501816521059688,2.842767987604674,4,no,no,0
167,41,254.3326051664025,32.066388582240336,144.38601792558362,26.630962071340406,212.30518979449013,19.198563108954502,6.780448871152743,4.190630826872738,7,no,no,0
101,29,189.69609709354395,42.70707408210821,168.35691955864138,27.474820695690475,149.70184799335001,25.209866913017724,12.214484502616909,1.3390894314360804,6,no,no,0
124,36,105.58066705638646,28.931206094846363,227.4028956884955,33.93324937237449,270.2396417233035,20.785479386124347,5.117634699960727,2.681866474385025,6,yes,no,0
74,45,224.92369141608123,36.72748582087187,210.18559723064575,14.615543642708486,210.50985294700416,25.770342492370563,12.505011713042173,0.7826359185598286,9,no,no,0
138,45,212.31083196528084,24.65529323123573,253.3976465280545,34.63182343620776,255.88926658973958,24.728718100700622,14.010188822383766,2.8473540677814015,8,no,no,0
179,44,158.55555631107893,28.578236022798862,216.5742973243417,26.152053591423773,217.8475540421828,26.693447576221363,13.632427087085567,2.0072939928670985,6,no,no,0
89,38,210.6838099535139,33.41184535305804,211.1266007751998,24.60689044434412,183.76677608094016,18.80840551571102,11.969826877159578,2.0564674698875036,0,no,no,0
137,7,198.11754204034455,36.54924115411706,154.36006181417628,22.597426286880644,223.8725978594404,27.065085410046738,2.9949255667008927,3.1071198035230623,1,no,no,1
125,49,281.34744969203444,29.236672838922164,176.33684565138742,22.499178043679755,126.12696024558011,22.51941236355757,13.707775711192602,2.6980613427535864,1,no,no,0
117,6,155.24251011445415,33.29680742650156,169.22729545875987,30.5146722859236,205.34333515016047,17.536956666241654,10.320557939843242,2.4066865644181226,4,no,no,1
82,45,171.90685828751867,38.81447272357583,215.41922365050831,31.032652824826243,307.48468338845214,21.512873956659153,14.89661078168306,4.524011415096795,2,yes,no,0
199,10,103.08414688482239,24.49868061227364,126.27543741442341,39.35776893778759,161.79991598652433,23.503074228816768,12.256334660707346,3.095920297517649,7,no,yes,0
105,17,167.15916254651626,29.95636939494763,286.0654612077412,23.96830253270633,205.45016468668672,18.1797141942845,-1.0020641282719023,1.7431422936552696,1,no,no,0
74,29,122.60617595463856,31.804987304167447,163.23658160752046,31.82689942328891,204.2601648820247,26.63587267244783,10.229994270765367,2.2866725615727694,9,no,no,0
125,46,178.85575608144248,25.501690840894234,289.5864482000171,26.15846980331878,234.16105582473526,17.487090101530615,11.262155443398285,2.3009668238897403,3,yes,no,1
90,30,191.1075982748529,32.78047837178832,225.6847017591622,31.751013223743602,351.07821301152353,16.350796374668747,14.336822887062374,1.202295541562372,0,no,no,0
144,10,188.7408007496515,32.45780317594837,143.51661225762862,31.502790963163992,187.1841382724695,20.58728423122573,8.22819890334367,2.565904655111575,7,no,yes,0
122,39,206.48623667231047,29.604781865356745,178.24451995314635,20.813050590478326,223.46084016383068,18.646336052038706,5.934966996295812,0.6432664323652006,4,yes,no,0
108,16,97.96156434842163,36.17273624075262,274.6471801678661,33.46774346057764,198.9726083384177,21.20440695793232,11.011481481151957,1.5911238541182204,7,no,no,0
136,15,228.61671670850487,36.402838278042346,88.14489539740276,33.99206193744495,95.4076594526631,14.67280345604032,6.553988679141948,1.2447866671434211,6,no,no,0
109,38,201.04823925706705,20.294864527355386,235.80804301021405,31.398024715812436,123.31930463309885,20.464290115729373,13.23163339445102,1.2815581893440124,6,no,no,0
162,18,146.74139031101686,32.60656731904649,211.9504437689752,24.140750059698576,188.32520074998914,20.491481204144364,7.124312447533278,2.8428733937708976,6,no,yes,0
194,30,127.93066595041047,41.94394963692749,277.89970200226173,30.232799047424198,264.8814770423485,23.501028085126173,8.163685358841441,3.1900312069996635,6,no,no,0
165,12,115.10603398913605,33.5574929516417,201.42640021921997,24.16737432588096,144.71811981116076,25.913766717048627,7.21926697988723,1.1048482904394201,4,no,no,0
135,12,185.46196918907503,19.350671322259227,251.6935007256755,32.17083483776616,178.6135936019365,18.630663177757768,11.017379293477465,3.520075136474593,9,no,no,0
79,12,266.44774988277595,23.667786980462555,167.7014120918349,31.764106750068365,182.8180110938121,19.129409711647146,15.733807465880725,2.196663757853079,1,no,yes,0
149,36,142.04164150571,27.4865055134591,190.50067525031318,19.464833123327843,238.81466491936672,30.540237451285986,11.172270472513892,0.5207937894583976,6,yes,no,1
177,14,240.21230955329952,19.365687992526556,139.3374385572902,35.491593573186734,126.6872434764681,20.594599710207696,8.312941802860639,0.8622987616108082,4,no,yes,0
128,7,135.22907136560713,33.094333154357415,161.84090398805995,29.22223498094956,133.88727493461144,23.923731920328102,13.06333763086716,2.5628461322277283,3,no,yes,0
165,23,211.4245713226857,25.59516242607011,180.5213693388677,26.421301864164032,205.5429218787682,14.09695213024745,13.903168469653885,2.2192164378292145,2,no,no,0
193,12,110.25387859144394,26.13148025662438,175.28287170362572,31.22709245279853,214.34614491533054,29.652593595229785,7.982345956982132,2.878609514288571,4,no,no,0
117,17,145.67996419429167,30.219834856311206,142.0338086290928,29.867062794740793,183.80253368620933,19.519658871230867,4.723105497730633,2.978785156540156,7,no,no,0
106,19,129.14007046949084,29.97939816717411,207.4623529270921,22.365960591242832,159.21240415613653,27.180453643084704,12.738299885285436,2.8029104899171755,3,no,no,0
93,3,185.24783870687997,41.321274497813725,193.3956548645056,32.75844687498411,186.50441683937382,36.177962871574756,18.184107761559012,3.9994572216949384,0,no,no,0
81,24,163.18748494035003,26.380736948462644,96.0600992202621,23.949905454502005,161.4826064356958,22.327391750738208,6.505063593932357,3.1260695675309007,3,no,yes,0
85,12,163.25385453350242,28.86827552495905,191.46671191655622,29.744955244151313,268.6888910633712,22.830235020811543,5.67989300541698,0.7145514565591706,3,no,no,0
139,26,202.6092916559501,28.945693601827013,63.788834644800716,29.05663608623653,184.23103316242862,25.124574298731005,15.85815312528307,3.404509480828175,7,no,no,0
122,11,203.33479181987704,34.36827845029336,202.55631825292434,40.891114547836345,129.98169145058523,31.09557818554019,14.048176426470977,2.684298298999469,9,no,no,0
111,19,185.34562442905764,41.37793617836994,119.30803349792474,33.64901756573159,254.77929789390464,22.025170965366762,9.949020119938162,1.1232901289583619,2,no,yes,0
124,26,226.46594326571363,28.73232183505442,231.47438470532367,27.588888976259135,227.70714163635913,26.484388605299607,6.486832713975428,3.0101481091015545,2,no,yes,0
178,12,216.34066288307596,36.54965268813822,141.33532995057038,31.571459642902163,267.5273887706449,18.568004709627864,-0.5258637917627791,2.7617465560624983,1,yes,no,1
96,38,209.1028496305062,30.22794414746652,191.26064062754745,35.85411073583259,212.78536730461326,20.716011178675377,11.303246660437136,1.8217313394008112,7,yes,no,0
190,45,140.16262481238405,21.54740673677324,221.04204886389914,29.292715348153887,170.77198395948167,21.3053925845565,7.7664520823649905,3.242037245166901,2,no,no,1
74,36,185.28096272682137,28.30064249653548,172.4534444775347,27.897612430091144,146.21125612067866,13.177185876253755,7.342622469701007,2.9258766508708884,4,no,yes,0
107,7,184.0231826747448,26.73030900891935,132.8997795398403,33.76259930653625,204.60565006055413,19.140546492899226,2.6627918500645533,2.3674757955135353,8,no,no,1
115,28,214.68351182907534,34.71392747932328,238.76313585275034,37.88815223233717,199.71649773272026,15.764109406739284,6.1737759712931775,3.785185293729609,8,no,yes,0
191,38,236.7646562586213,27.519979368974163,295.97273189890177,23.33071026677758,176.03969492502256,20.613489281894726,5.855128902691968,3.7238772496016286,6,no,yes,0
94,40,191.16335112248416,25.986078684228087,200.44232077974047,28.64760186989513,179.1136913365609,24.900280154752377,2.6759640198317767,2.3237161535234008,4,no,no,0
103,10,220.67629125375245,37.289091602082706,173.32306328899244,28.433514023060805,156.69501923857658,16.40222556268472,8.781025757303341,2.5594937656670256,9,no,no,0
191,6,192.1070090913279,26.157050261739023,199.83888483733017,24.633422957427868,279.77826387832414,13.932854293600101,8.089211465857503,3.6018856886954027,2,no,no,0
155,48,237.26972700437864,30.282889506566132,235.27002388909304,28.34426504515025,201.17548437257213,18.503551160474945,15.924508680460258,3.1511803106033396,3,no,no,0
166,9,218.04829170221018,34.470753549463,242.99760643440703,32.75133836336664,154.53663895620673,21.861997842226053,15.402714486288778,2.616032580026941,1,no,no,0
138,33,96.1888431740175,42.30852541740619,213.2597708456697,19.83997092626477,289.8358375651926,13.065426264954814,16.804443722684695,1.7797259957026053,2,no,no,0
107,34,237.46273788404991,32.73282088276419,274.4523400829568,33.90641258540051,215.28370033536234,15.295469892619199,15.66584257109945,4.649015503765848,9,yes,no,0
112,35,167.71409601876599,37.368931295046764,191.4138495587519,26.8674846709074,203.24247059975602,-1.2589833102693824,14.038633329143487,3.4331518273974164,5,no,no,0
155,8,224.99786389671303,23.977954543528607,206.50047220210828,38.929153873572616,241.7321366431696,22.947899124623074,9.858780911900086,4.259253292827536,2,no,yes,0
78,41,295.234098356506,31.279109685801377,297.50847846882783,25.10551083449328,151.38691713593272,15.640969608127177,13.65232939131705,2.4048608963049407,3,no,no,0
151,37,152.79419204101947,25.39582216213322,98.31822241210763,22.67375101600674,225.4799897195249,25.025019091783815,11.17911170981084,3.9152357103215145,9,no,no,0
197,44,171.48596805071824,19.72301945660681,237.26725863701617,30.874081572871244,221.24990441171326,18.796408004376282,10.422756482004583,1.4956260896673588,9,no,no,0
93,11,189.0157410519718,31.445919050638544,309.3338190866059,28.79313380809404,164.35095113939164,13.141772643050942,18.09624943161738,3.4083247899032663,6,no,no,0
92,49,190.44570482924104,29.826263467856684,136.82239620617855,33.144361142967824,133.6601702764105,9.565319818252021,15.883487655809063,1.322295813427905,6,yes,no,0
186,19,165.6879697000977,36.65441207944565,243.27049512624808,24.347614519596853,104.86994117128073,17.529663913183708,18.745134872722765,3.8473039280758767,8,no,no,1
131,26,158.90190424037667,32.52798456356609,266.1227266413441,21.692401124035165,225.25464805384013,25.48172531261042,14.090586704183035,2.900766125209224,4,yes,yes,0
133,7,196.431473098663,31.709791875991986,186.51726598970475,39.54965851102651,161.29984977823227,16.59223342941446,11.98432058567307,4.768223557950616,7,no,yes,0
115,21,185.33275953900562,25.796481727522917,135.2560868798615,27.642468298007817,206.95859616682193,23.46283566794574,13.615884782117261,2.112097008287271,8,no,no,0
147,43,137.08556028106182,31.38715256264838,192.0025507819324,27.382825028928472,275.38261626312,14.03550661893481,6.913474204185846,4.312900081727658,7,no,no,0
89,10,184.09310911122037,27.35730145733744,137.94357149546113,25.93602055274284,239.6688144935756,18.250156620555952,17.882637494566996,3.569151953310362,2,no,no,0
150,39,186.65568542591006,24.588646776743825,186.0009874250684,23.766489529789094,119.85387580011715,13.868273834589488,10.05805143547733,3.613509249136259,8,no,no,0
136,31,219.2876447838392,25.606316574596626,254.07526572921878,32.55600275655993,250.66389463199317,20.883018583751483,8.84221943048629,3.5198230260262795,9,yes,no,0
162,28,111.65093975299146,26.846441567680458,222.32806335359135,22.62775293852443,225.0580300786744,17.757856113121875,8.352770778862617,3.930025298233357,1,no,no,0
179,19,111.01768447980925,24.948372936606045,157.30393377389922,23.045657403449965,143.75916019276877,13.454764135449926,8.440422546427397,2.4708865559911204,2,no,no,0
130,35,165.35317865186107,35.01232101681514,257.3521185431178,29.316413570427862,218.55976151778668,22.739060200331473,4.581734265464801,1.631393908479562,2,no,no,1
190,5,163.2978680739889,29.035193268252872,167.60055162574665,38.46625683314642,207.59196240541368,10.786170364659384,11.5901542861743,4.141571916695803,0,no,yes,0
84,22,178.4964165027107,25.050553041288737,229.9833723964056,32.52943836628634,109.9493826058543,13.276761377773507,5.045977451393434,3.8833049594509026,8,no,no,0
128,10,199.74986933309296,28.328566157636484,197.14951943993384,36.26548577327651,164.91113863969184,21.41308411362481,18.31366006971931,1.757690938303402,3,no,no,0
149,42,294.4592239430987,31.64168139413828,270.22737533426937,26.508609253791263,181.0224716222379,18.3468328468386,15.615271621728327,3.404230298277691,4,no,no,0
115,12,109.22628455137448,34.89128762011769,127.39345323729846,39.27820372167581,216.46032559545588,18.555339166064606,12.109971561953682,3.394248276533806,4,no,yes,0
126,10,179.6183444921288,27.88587728928649,129.35409333909902,33.142951828446456,182.63515714082482,22.509523744490853,15.017262720134662,3.2302771240056862,4,no,no,1
159,3,233.39141169488164,27.81357688613553,149.7103193137272,36.012316041781304,175.33767428646163,16.941421870599697,1.500829852702644,2.2619827761438893,8,no,no,0
94,4,157.98894773931093,22.457909260924627,211.77606776362478,28.442003181343214,115.02032900632996,24.827429313354006,8.488864960518345,2.5126296552165885,0,no,yes,1
117,38,195.52674640988442,26.57283770085672,233.76738972324654,25.04797292451084,126.23723350531309,24.492725948507676,19.257504635323933,3.8222596500515404,9,no,no,0
167,48,222.12360345103986,23.466542370217958,188.4911181870886,34.51722886323723,244.59411535177236,13.415770966327658,7.842143604406347,2.7990467194455677,4,no,no,0
142,44,136.7762444392371,26.610744223484332,223.03644017054776,28.708248289954962,47.162236559367955,13.153158336657633,7.650548818747217,3.5358806935347546,3,no,no,0
98,37,208.20657302724834,24.861756198704175,202.8596346779355,30.098476453485265,223.24940870239467,23.459238528554618,13.154124815968657,3.129287117737154,3,no,no,0
161,21,192.71242199476453,32.41204622529729,264.70699646169754,28.916331655185065,241.0115587474949,26.7734331074319,8.864488921673702,2.1103537401134282,0,no,no,0
154,4,269.8486320883961,21.898426412823284,84.26429135804861,26.83468702143785,231.57423809392054,24.332356192915,6.165311505176017,2.9858437618959166,4,no,yes,0
199,18,160.50669739250816,33.80011520388916,204.25281377923963,27.821158084640235,167.0002859771288,11.669286493615498,5.80565047184669,1.4010783653830494,4,no,yes,0
169,3,203.23206045958224,40.68854787100043,194.09888817937386,34.7445862842513,119.56435173273448,28.78071079419072,4.134728671192983,1.3638763817558115,0,no,yes,1
163,4,161.18277709560218,30.496539031877834,156.837672393592,38.771020042312934,143.44600742446096,20.056897162634673,5.1467222761106,2.6867485591203253,4,no,no,0
165,35,223.69887967573703,25.458613619420635,183.63291022051175,37.550959117962954,226.483070299777,19.214600550067534,13.976528870280694,2.8798497381357633,2,no,yes,0
190,48,133.50188419191397,36.46902566314824,211.88287336747544,33.203900707940505,314.06841119475473,27.727384901399297,9.307832817607965,4.2139213496277765,6,no,no,1
127,1,151.28704082759677,33.66009969735852,176.4511695775567,30.37013151106661,294.3156982835193,23.075188597854712,1.8111849804466278,3.250331102242619,9,no,yes,0
133,30,193.55583961285757,35.697403695797846,186.77385141179826,31.89934141379896,177.56414693686864,19.738612460544253,15.428959774099944,2.279739175455486,4,no,no,0
90,28,238.84358906702914,23.510487294757347,224.39250856917585,31.153210667702357,187.69548180438267,11.22919672921425,6.584962071790583,5.393237182028609,1,no,no,0
109,4,251.57450857665606,28.00873070199895,206.47253959319457,30.887224882948388,180.11098649000678,18.016875413621925,10.157541218707799,2.4245759886679683,1,no,yes,0
121,7,229.502560648189,25.725563372531465,118.26265034868264,30.157028802785675,220.40579848655395,11.73234345209241,13.720555123250508,1.1689671495026706,5,no,yes,0
164,38,259.5842530272463,31.22653552969728,210.24731765102922,32.573541260848046,152.67781178297795,20.091325474308526,6.279855869709323,3.280867086149413,6,yes,no,0
145,46,105.86009570266852,27.879654710131195,123.53629012292994,28.301542198657664,190.43993351481708,19.98151883702299,4.759444563845627,3.610301848340739,6,no,no,0
126,34,161.72116796677366,31.508590192666635,131.6152002881259,27.665050208527724,172.98339311604454,20.174557173773067,4.2762288949664296,2.195814120278751,5,no,no,0
104,34,197.09654520118474,22.718092301322187,324.6354294407082,30.877369972240267,164.0696827234816,25.16134123222777,11.363856218913835,3.4910635537518586,8,no,no,0
178,30,232.77941174375096,36.3580923336192,313.1545472419112,32.04240504106687,230.33979773231692,23.90620931428604,-0.4148756585138038,2.1042491860667254,5,no,no,0
195,46,141.40680383883404,18.601269358445087,300.9078741400274,24.904971488152064,126.90898416564748,26.99185747360735,13.055607592731075,2.839298925964477,5,no,no,0
187,33,177.8946454563783,25.708496480719507,232.58838219122586,37.76023079017034,231.72661802354386,26.43219665622967,5.726409855670308,3.574810587409467,2,no,no,0
132,38,199.9034792691317,28.951295225352638,270.42009543433323,27.508948501913505,177.9700944763474,13.425379301293695,4.423450619016249,2.4635009186493533,3,no,yes,0
143,22,114.75079004551444,32.431686573431364,327.9275235328113,25.132163248854276,169.44582387712927,12.34745461211954,12.08602734701504,2.365832968889003,4,no,no,0
129,49,197.9474753564687,27.851514001917547,258.4738852797311,32.009472041804784,268.2297058565887,21.849098560282464,-0.9294123068919387,3.515151947591883,5,no,no,0
178,49,170.86663873883006,28.901327006866794,251.4256108922888,32.68568824205107,240.97983638203664,14.169005492931626,3.4355629956815843,2.5375094372472433,4,no,no,0
75,15,165.10811912434798,31.579220021958186,142.80288795102058,35.461375179727625,302.9047983697051,21.860540487015534,15.340750907189632,5.632379364469624,2,no,no,0
75,48,197.84565955316833,19.44522524027031,108.87477886222594,30.859738293356948,228.3660498649782,24.090871672307042,15.920626913433267,2.8534007916123714,4,no,no,1
153,41,138.12860202891045,21.68606357376639,148.0069931251995,27.832629599283152,246.16008639243722,21.197452112729415,12.054116540617617,3.6303217712915776,8,no,no,0
194,0,155.19046739679797,31.942956437168785,270.3571027099525,30.154270326164784,179.5790776019351,20.107731338315705,9.512712581016014,1.8112127829691214,0,no,no,0
75,44,216.2447456681431,32.486636767536154,163.4631795163695,30.55912845145968,261.9658070423574,21.44711090529169,12.858563725663398,0.19012812132064916,5,no,no,0
113,10,186.39774487353586,20.510745322030083,226.90614986328006,34.88552605824297,158.05162444671424,21.678209162317692,3.227526819153824,2.2131088726889514,2,no,yes,1
165,17,194.11996259092584,24.42030310500609,202.3358606893902,30.2021505637402,199.79583658218834,22.07182619417634,13.777073984079543,5.298773269844826,5,no,no,0
166,14,183.12175773140055,29.033872351512997,175.98483072243175,20.30480977531895,263.55183921488594,15.425434976180508,6.934934177453686,1.875197970428383,5,no,no,1
105,20,208.57541911474408,35.92557743061364,211.97088677290893,27.835079534248365,147.16794710767562,13.925172811260985,6.625901865920194,3.185664008742831,0,no,no,0
96,29,171.52237219314713,36.14701237609542,290.2663384302209,24.919099273976826,267.7902767674239,22.486766104796693,13.927242694799931,2.944416214771101,4,no,no,0
90,41,161.94515430373374,27.903164160614757,161.07225944497543,22.285560543779784,239.24134504620096,30.225139766276897,9.939812582324112,2.2355426443740782,1,no,no,1
143,41,113.83841263302277,29.481719930112,186.53002325239373,33.12565124839863,210.84242021372597,16.07247955391306,5.865466550321991,2.594825343597126,7,no,no,0
174,34,175.56939588532072,36.12762356520152,178.0674712393669,31.55975342678414,249.70695261865876,13.804664202877827,5.735538956357863,2.5718661421014555,4,no,no,1
125,13,216.84547142570466,35.96334325585054,208.53066183288544,35.59252991726502,243.23233383953868,21.619544360508357,12.823721776022253,2.871091381624423,9,no,no,0
98,7,182.142458457539,27.164033151323302,215.74408924885742,29.261666960991718,250.2998405304777,18.29811446638529,2.926079154881468,2.3284444623799576,0,no,no,0
114,29,192.4365172987246,31.764491837136266,154.4451369372065,34.409007055258755,258.3249544600694,24.675316806474726,11.19441868351188,3.5045869752351586,7,no,yes,0
70,41,238.32617139286057,31.660849149915776,254.1376693891923,31.768987616915027,154.18180041364246,28.33207868275315,11.655243007745195,3.4858754403712338,2,no,yes,0
154,44,190.58858166546253,29.295753684696663,255.81660398852034,30.369519767595097,243.93524680133788,25.420063569309743,7.658382688905328,3.3600290339160668,8,yes,yes,1
159,10,175.71677207836302,16.537248711636344,397.1397333064929,30.17847454102638,253.61755928991334,22.486482788582506,2.873727748916366,2.6809936222246002,8,no,no,0
157,15,166.894283936629,38.14455946189361,276.13026917450907,28.049734881272713,235.09562226814035,18.953998573430376,14.155615637228124,2.186586412473808,1,no,yes,0
167,39,170.49333379327356,25.958882423173907,156.7420750690896,28.94148131456853,260.8570603346358,21.773118090480345,3.3674215675298402,3.6409539450783717,3,yes,yes,0
193,46,186.60267425507337,29.556358254988822,261.01464835041077,24.419192776562184,117.74830197850208,21.19401646817536,3.879423741260296,3.1168038891447183,9,no,no,0
172,31,196.01279403445523,31.030603072652834,315.79489848688405,30.655804030682116,234.72288355521857,13.01617245927785,9.359996040840834,0.8568177156377499,2,no,no,0
71,0,129.79003188984595,31.95127780007763,232.50058689135815,19.679280374692922,204.41210906659018,18.02679576717009,19.394927926248226,3.8567002544338704,7,no,no,0
195,12,241.79949260206018,26.723050418621604,273.5448403115198,36.85936477904489,182.0817502172216,24.739797965944323,8.117419852856955,2.6634591074044303,0,no,no,0
190,33,247.54851969863893,20.731625507147314,122.11728241313449,35.91981286432126,181.41598740486228,16.152069314596694,14.549467072037515,2.0748831986439145,0,no,no,0
87,23,224.83401323240412,15.435861197683934,168.68733723594664,21.3612160661906,217.14175380980615,22.953155611898275,6.86255949800122,2.9354797804600237,3,no,yes,0
81,18,191.94290680185279,20.93634569828872,233.65888503243843,25.438222939525513,316.16277688842774,17.667019878976983,5.970180206063011,1.6255515367179032,2,no,no,0
192,6,149.14009236917485,25.575365786166984,228.1691982922759,31.27124735967353,234.3409693385578,25.057365084072725,12.032844755369503,2.79076997056372,3,yes,no,0
93,4,200.78941712714274,32.024334114171374,165.0816469749647,33.61613454769897,205.90860345061895,13.146444456940529,3.592556409393567,3.8489968459066146,8,no,no,0
185,19,269.86141916829615,27.99225986663928,200.08752310767392,35.82869787095171,248.90467585292936,22.430112958685665,10.108606376025174,3.420292076385363,5,no,no,0
121,26,243.6214937024539,27.78714980040119,179.68999600302354,25.34982917456074,160.18460322677515,18.977681964750968,15.962408976924404,-0.28394137502878847,0,yes,no,0
172,16,233.90929313150195,22.560390994199324,188.2060179428084,25.734924069398897,244.39265359694448,24.402554883175647,2.8092139683123705,0.9918051625087161,4,yes,yes,0
179,45,222.99989899257804,35.07817880322784,182.74400385459361,28.18521846125977,193.19268980807257,24.571967294317275,7.225859753268518,3.1397443611525224,9,no,no,1
116,6,181.3697540345321,25.40461853390537,90.04758638386883,30.50869967797778,101.06479510490736,26.932517209905846,11.492058804067526,2.720833449714597,3,no,no,0
193,43,236.73460967611007,35.431388046495066,171.35822010770045,30.22822373499713,107.36062824684586,33.53331790674833,11.40466800926679,1.4708809099964135,6,yes,yes,0
95,48,96.00728633975427,33.86357364550245,183.40432917975747,23.99844753881754,262.62920028513906,31.098508501863105,9.522755309219585,1.7050038636022555,5,no,no,0
166,40,175.9089244733338,26.9024948065311,223.82284694729725,27.780834117638822,177.67600118287785,18.85273248131286,13.656728863525087,3.38451099484672,7,no,yes,0
114,48,153.95259079229203,32.14966031993848,122.9851735853718,29.25206813928177,120.74576419620391,28.325149642518088,2.574871157163079,4.209720174171585,3,no,no,0
74,14,227.91418945980104,35.58888222216562,157.49164090599064,24.77220137842508,69.6902983244824,27.90683398798685,6.500858334529376,2.19561733597851,1,no,no,1
176,10,195.14831931522298,34.31849847742618,168.2884645225475,33.04804603853044,326.14771535014955,19.126105605994056,12.490074525940152,3.0308119065260155,1,no,no,0
72,22,212.56583932744599,31.410020734556163,212.63971556809128,21.102811822425956,253.55650402762325,17.03673949289145,2.19380408489254,2.692206631781141,5,yes,no,0
125,37,173.02397067583752,27.26542565411018,153.45442921428136,29.18931525338345,234.52761316916275,15.113868271110405,16.877026356623297,3.7473828968502305,7,no,no,0
130,39,192.60225760633938,30.128081019963417,205.00843755749017,26.52014657422351,208.5637333145049,10.576554800221773,8.257034926995546,3.197117240185279,6,no,yes,1
160,11,131.84766536681644,28.40753540707035,228.60203763516233,33.58927106765051,152.49087528458995,5.276341884653684,5.2550042399018295,2.8768719226164374,5,no,no,1
132,25,116.77545836655055,24.948537241768076,275.55059698173807,30.415781416496618,143.7687250589588,17.24278837564095,8.146042464932183,1.820458181913972,5,no,no,0
141,37,236.1192512405912,42.03969475103496,86.51508445342972,34.056908660802875,155.0224613461837,15.998654411269886,13.830077235001838,2.9659014375630655,5,yes,no,0
138,5,178.1394688495908,28.32767616440347,150.06124342956826,34.295493223116125,219.67296004586996,28.402628382877758,14.234623360498514,3.356535566170663,3,no,no,0
130,25,205.820458656701,28.974123507472513,182.64201711705516,25.77303312329518,291.3198197397589,22.808588044917684,8.65452671397764,1.6364709726252735,1,no,yes,0
145,27,218.53719322585323,25.236838033792818,179.94095917270585,34.41980906415565,271.89445868374,20.515714907420396,9.207393889900413,2.263974618319143,0,yes,no,0
105,15,115.3810670746323,28.651514379421343,199.90191861023473,24.984903156814475,219.15257613590774,27.1212947306504,4.5367968173288755,4.197349527999947,0,no,no,0
